Receiver,Date,Channel_Freq,Time_Offset_Min,Actual_Time,Log_Cal_Temp
RAE-B BURST RECEIVER 1,75/5/3,0.025,48.63,1975-05-03 01:48:37,6.0406
RAE-B BURST RECEIVER 1,75/5/3,0.025,48.825,1975-05-03 01:48:49,6.829
RAE-B BURST RECEIVER 1,75/5/3,0.025,48.945,1975-05-03 01:48:56,6.6203
RAE-B BURST RECEIVER 1,75/5/3,0.025,49.095,1975-05-03 01:49:05,6.4348
RAE-B BURST RECEIVER 1,75/5/3,0.025,49.2,1975-05-03 01:49:12,6.8058
RAE-B BURST RECEIVER 1,75/5/3,0.025,49.35,1975-05-03 01:49:21,6.4348
RAE-B BURST RECEIVER 1,75/5/3,0.025,49.47,1975-05-03 01:49:28,6.3188
RAE-B BURST RECEIVER 1,75/5/3,0.025,49.605,1975-05-03 01:49:36,6.3884
RAE-B BURST RECEIVER 1,75/5/3,0.025,49.725,1975-05-03 01:49:43,6.4812
RAE-B BURST RECEIVER 1,75/5/3,0.025,49.845,1975-05-03 01:49:50,7.2
RAE-B BURST RECEIVER 1,75/5/3,0.025,50.1,1975-05-03 01:50:06,6.4812
RAE-B BURST RECEIVER 1,75/5/3,0.025,50.235,1975-05-03 01:50:14,7.1304
RAE-B BURST RECEIVER 1,75/5/3,0.025,50.37,1975-05-03 01:50:22,7.6174
RAE-B BURST RECEIVER 1,75/5/3,0.025,50.49,1975-05-03 01:50:29,8.0812
RAE-B BURST RECEIVER 1,75/5/3,0.025,50.61,1975-05-03 01:50:36,7.2
RAE-B BURST RECEIVER 1,75/5/3,0.025,50.745,1975-05-03 01:50:44,7.5478
RAE-B BURST RECEIVER 1,75/5/3,0.025,50.865,1975-05-03 01:50:51,7.571
RAE-B BURST RECEIVER 1,75/5/3,0.025,51.0,1975-05-03 01:51:00,7.2232
RAE-B BURST RECEIVER 1,75/5/3,0.025,51.24,1975-05-03 01:51:14,6.1797
RAE-B BURST RECEIVER 1,75/5/3,0.025,51.495,1975-05-03 01:51:29,6.2261
RAE-B BURST RECEIVER 1,75/5/3,0.025,51.615,1975-05-03 01:51:36,6.2493
RAE-B BURST RECEIVER 1,75/5/3,0.025,51.75,1975-05-03 01:51:45,6.6667
RAE-B BURST RECEIVER 1,75/5/3,0.025,51.87,1975-05-03 01:51:52,6.8522
RAE-B BURST RECEIVER 1,75/5/3,0.025,52.05,1975-05-03 01:52:03,7.0609
RAE-B BURST RECEIVER 1,75/5/3,0.025,52.14,1975-05-03 01:52:08,6.8058
RAE-B BURST RECEIVER 1,75/5/3,0.025,52.275,1975-05-03 01:52:16,6.5739
RAE-B BURST RECEIVER 1,75/5/3,0.025,52.38,1975-05-03 01:52:22,6.2493
RAE-B BURST RECEIVER 1,75/5/3,0.025,52.515,1975-05-03 01:52:30,6.4812
RAE-B BURST RECEIVER 1,75/5/3,0.025,52.65,1975-05-03 01:52:39,6.6667
RAE-B BURST RECEIVER 1,75/5/3,0.025,52.77,1975-05-03 01:52:46,6.6203
RAE-B BURST RECEIVER 1,75/5/3,0.025,52.905,1975-05-03 01:52:54,6.5507
RAE-B BURST RECEIVER 1,75/5/3,0.025,53.04,1975-05-03 01:53:02,6.1797
RAE-B BURST RECEIVER 1,75/5/3,0.025,53.22,1975-05-03 01:53:13,7.2464
RAE-B BURST RECEIVER 1,75/5/3,0.025,54.555,1975-05-03 01:54:33,6.2261
RAE-B BURST RECEIVER 1,75/5/3,0.025,54.63,1975-05-03 01:54:37,7.4319
RAE-B BURST RECEIVER 1,75/5/3,0.025,54.675,1975-05-03 01:54:40,6.3652
RAE-B BURST RECEIVER 1,75/5/3,0.025,54.75,1975-05-03 01:54:45,7.6174
RAE-B BURST RECEIVER 1,75/5/3,0.025,54.795,1975-05-03 01:54:47,6.6203
RAE-B BURST RECEIVER 1,75/5/3,0.025,54.87,1975-05-03 01:54:52,7.6174
RAE-B BURST RECEIVER 1,75/5/3,0.025,54.96,1975-05-03 01:54:57,7.4783
RAE-B BURST RECEIVER 1,75/5/3,0.025,55.125,1975-05-03 01:55:07,7.4783
RAE-B BURST RECEIVER 1,75/5/3,0.025,55.35,1975-05-03 01:55:21,7.5014
RAE-B BURST RECEIVER 1,75/5/3,0.025,55.68,1975-05-03 01:55:40,7.5478
RAE-B BURST RECEIVER 1,75/5/3,0.025,55.695,1975-05-03 01:55:41,6.0174
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.07,1975-05-03 01:56:04,7.5014
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.1,1975-05-03 01:56:06,6.1333
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.13,1975-05-03 01:56:07,7.571
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.22,1975-05-03 01:56:13,6.2493
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.325,1975-05-03 01:56:19,5.9246
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.46,1975-05-03 01:56:27,6.2957
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.58,1975-05-03 01:56:34,6.1797
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.82,1975-05-03 01:56:49,6.2029
RAE-B BURST RECEIVER 1,75/5/3,0.025,56.97,1975-05-03 01:56:58,7.1072
RAE-B BURST RECEIVER 1,75/5/3,0.025,57.105,1975-05-03 01:57:06,8.1043
RAE-B BURST RECEIVER 1,75/5/3,0.025,57.225,1975-05-03 01:57:13,8.3362
RAE-B BURST RECEIVER 1,75/5/3,0.025,57.36,1975-05-03 01:57:21,8.5217
RAE-B BURST RECEIVER 1,75/5/3,0.025,57.495,1975-05-03 01:57:29,7.8493
RAE-B BURST RECEIVER 1,75/5/3,0.025,57.615,1975-05-03 01:57:36,8.1043
RAE-B BURST RECEIVER 1,75/5/3,0.025,57.735,1975-05-03 01:57:44,7.6406
RAE-B BURST RECEIVER 1,75/5/3,0.025,57.84,1975-05-03 01:57:50,8.4522
RAE-B BURST RECEIVER 1,75/5/3,0.025,58.005,1975-05-03 01:58:00,8.2667
RAE-B BURST RECEIVER 1,75/5/3,0.025,58.11,1975-05-03 01:58:06,7.6638
RAE-B BURST RECEIVER 1,75/5/3,0.025,58.365,1975-05-03 01:58:21,7.2
RAE-B BURST RECEIVER 1,75/5/3,0.025,58.455,1975-05-03 01:58:27,7.7797
RAE-B BURST RECEIVER 1,75/5/3,0.025,58.485,1975-05-03 01:58:29,6.4348
RAE-B BURST RECEIVER 1,75/5/3,0.025,58.725,1975-05-03 01:58:43,7.1072
RAE-B BURST RECEIVER 1,75/5/3,0.025,58.86,1975-05-03 01:58:51,6.6899
RAE-B BURST RECEIVER 1,75/5/3,0.025,58.98,1975-05-03 01:58:58,6.7362
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.115,1975-05-03 01:59:06,6.8058
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.235,1975-05-03 01:59:14,6.6899
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.31,1975-05-03 01:59:18,11.1884
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.385,1975-05-03 01:59:23,8.1507
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.475,1975-05-03 01:59:28,7.8957
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.595,1975-05-03 01:59:35,7.942
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.61,1975-05-03 01:59:36,6.829
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.73,1975-05-03 01:59:43,7.942
RAE-B BURST RECEIVER 1,75/5/3,0.025,59.745,1975-05-03 01:59:44,7.0609
RAE-B BURST RECEIVER 1,75/5/3,0.035,0.2849,1975-05-03 01:00:17,7.6744
RAE-B BURST RECEIVER 1,75/5/3,0.035,0.4049,1975-05-03 01:00:24,7.7674
RAE-B BURST RECEIVER 1,75/5/3,0.035,0.5399,1975-05-03 01:00:32,7.9535
RAE-B BURST RECEIVER 1,75/5/3,0.035,0.7348,1975-05-03 01:00:44,9.3721
RAE-B BURST RECEIVER 1,75/5/3,0.035,0.7948,1975-05-03 01:00:47,7.8605
RAE-B BURST RECEIVER 1,75/5/3,0.035,0.9298,1975-05-03 01:00:55,8.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,1.0497,1975-05-03 01:01:02,8.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,1.1847,1975-05-03 01:01:11,7.8605
RAE-B BURST RECEIVER 1,75/5/3,0.035,1.1997,1975-05-03 01:01:11,11.2558
RAE-B BURST RECEIVER 1,75/5/3,0.035,1.3197,1975-05-03 01:01:19,6.6512
RAE-B BURST RECEIVER 1,75/5/3,0.035,1.4396,1975-05-03 01:01:26,6.6279
RAE-B BURST RECEIVER 1,75/5/3,0.035,1.6946,1975-05-03 01:01:41,6.0233
RAE-B BURST RECEIVER 1,75/5/3,0.035,1.8145,1975-05-03 01:01:48,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,1.9345,1975-05-03 01:01:56,5.8372
RAE-B BURST RECEIVER 1,75/5/3,0.035,2.1295,1975-05-03 01:02:07,5.8372
RAE-B BURST RECEIVER 1,75/5/3,0.035,2.2044,1975-05-03 01:02:12,6.0233
RAE-B BURST RECEIVER 1,75/5/3,0.035,2.3244,1975-05-03 01:02:19,6.3256
RAE-B BURST RECEIVER 1,75/5/3,0.035,2.4444,1975-05-03 01:02:26,6.3256
RAE-B BURST RECEIVER 1,75/5/3,0.035,2.5644,1975-05-03 01:02:33,6.0465
RAE-B BURST RECEIVER 1,75/5/3,0.035,2.7143,1975-05-03 01:02:42,6.3023
RAE-B BURST RECEIVER 1,75/5/3,0.035,2.8343,1975-05-03 01:02:50,6.3256
RAE-B BURST RECEIVER 1,75/5/3,0.035,2.9693,1975-05-03 01:02:58,6.3023
RAE-B BURST RECEIVER 1,75/5/3,0.035,3.0892,1975-05-03 01:03:05,7.2558
RAE-B BURST RECEIVER 1,75/5/3,0.035,3.3442,1975-05-03 01:03:20,6.5814
RAE-B BURST RECEIVER 1,75/5/3,0.035,3.4641,1975-05-03 01:03:27,6.6744
RAE-B BURST RECEIVER 1,75/5/3,0.035,4.4989,1975-05-03 01:04:29,6.2558
RAE-B BURST RECEIVER 1,75/5/3,0.035,4.6188,1975-05-03 01:04:37,6.0
RAE-B BURST RECEIVER 1,75/5/3,0.035,4.8738,1975-05-03 01:04:52,6.0
RAE-B BURST RECEIVER 1,75/5/3,0.035,4.9938,1975-05-03 01:04:59,6.0233
RAE-B BURST RECEIVER 1,75/5/3,0.035,5.2487,1975-05-03 01:05:14,6.3256
RAE-B BURST RECEIVER 1,75/5/3,0.035,5.3687,1975-05-03 01:05:22,6.9535
RAE-B BURST RECEIVER 1,75/5/3,0.035,5.5186,1975-05-03 01:05:31,6.0233
RAE-B BURST RECEIVER 1,75/5/3,0.035,5.6686,1975-05-03 01:05:40,6.3023
RAE-B BURST RECEIVER 1,75/5/3,0.035,5.7886,1975-05-03 01:05:47,6.3023
RAE-B BURST RECEIVER 1,75/5/3,0.035,5.8935,1975-05-03 01:05:53,6.2791
RAE-B BURST RECEIVER 1,75/5/3,0.035,5.9235,1975-05-03 01:05:55,9.7442
RAE-B BURST RECEIVER 1,75/5/3,0.035,6.2834,1975-05-03 01:06:17,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,6.4034,1975-05-03 01:06:24,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,6.6583,1975-05-03 01:06:39,6.2558
RAE-B BURST RECEIVER 1,75/5/3,0.035,6.7933,1975-05-03 01:06:47,6.2558
RAE-B BURST RECEIVER 1,75/5/3,0.035,7.0332,1975-05-03 01:07:01,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,7.1532,1975-05-03 01:07:09,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,7.2882,1975-05-03 01:07:17,6.0
RAE-B BURST RECEIVER 1,75/5/3,0.035,7.4081,1975-05-03 01:07:24,6.2558
RAE-B BURST RECEIVER 1,75/5/3,0.035,7.5431,1975-05-03 01:07:32,6.4419
RAE-B BURST RECEIVER 1,75/5/3,0.035,7.6631,1975-05-03 01:07:39,6.3488
RAE-B BURST RECEIVER 1,75/5/3,0.035,8.143,1975-05-03 01:08:08,6.0
RAE-B BURST RECEIVER 1,75/5/3,0.035,8.2629,1975-05-03 01:08:15,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,8.8328,1975-05-03 01:08:49,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,9.4626,1975-05-03 01:09:27,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,9.7026,1975-05-03 01:09:42,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,9.8375,1975-05-03 01:09:50,6.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,9.9275,1975-05-03 01:09:55,5.8372
RAE-B BURST RECEIVER 1,75/5/3,0.035,10.1375,1975-05-03 01:10:08,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,10.2574,1975-05-03 01:10:15,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,10.3924,1975-05-03 01:10:23,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,10.5124,1975-05-03 01:10:30,5.9767
RAE-B BURST RECEIVER 1,75/5/3,0.035,10.6473,1975-05-03 01:10:38,6.0
RAE-B BURST RECEIVER 1,75/5/3,0.035,10.7373,1975-05-03 01:10:44,5.7674
RAE-B BURST RECEIVER 1,75/5/3,0.035,10.9923,1975-05-03 01:10:59,5.8605
RAE-B BURST RECEIVER 1,75/5/3,0.035,10.9923,1975-05-03 01:10:59,9.5581
RAE-B BURST RECEIVER 1,75/5/3,0.035,12.2819,1975-05-03 01:12:16,6.0
RAE-B BURST RECEIVER 1,75/5/3,0.035,12.4169,1975-05-03 01:12:25,6.2558
RAE-B BURST RECEIVER 1,75/5/3,0.035,12.5219,1975-05-03 01:12:31,6.5349
RAE-B BURST RECEIVER 1,75/5/3,0.035,12.6568,1975-05-03 01:12:39,6.3256
RAE-B BURST RECEIVER 1,75/5/3,0.035,12.9418,1975-05-03 01:12:56,6.5349
RAE-B BURST RECEIVER 1,75/5/3,0.035,14.4714,1975-05-03 01:14:28,6.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,14.5914,1975-05-03 01:14:35,6.814
RAE-B BURST RECEIVER 1,75/5/3,0.035,14.6663,1975-05-03 01:14:39,6.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,14.7263,1975-05-03 01:14:43,7.3256
RAE-B BURST RECEIVER 1,75/5/3,0.035,15.3262,1975-05-03 01:15:19,5.9535
RAE-B BURST RECEIVER 1,75/5/3,0.035,15.4461,1975-05-03 01:15:26,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,15.5811,1975-05-03 01:15:34,5.9535
RAE-B BURST RECEIVER 1,75/5/3,0.035,15.7011,1975-05-03 01:15:42,5.7209
RAE-B BURST RECEIVER 1,75/5/3,0.035,15.821,1975-05-03 01:15:49,5.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,16.4659,1975-05-03 01:16:27,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,16.7358,1975-05-03 01:16:44,5.907
RAE-B BURST RECEIVER 1,75/5/3,0.035,16.9908,1975-05-03 01:16:59,6.2093
RAE-B BURST RECEIVER 1,75/5/3,0.035,17.1257,1975-05-03 01:17:07,6.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,17.2457,1975-05-03 01:17:14,5.907
RAE-B BURST RECEIVER 1,75/5/3,0.035,17.3657,1975-05-03 01:17:21,5.9535
RAE-B BURST RECEIVER 1,75/5/3,0.035,17.5006,1975-05-03 01:17:30,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,17.6206,1975-05-03 01:17:37,5.9535
RAE-B BURST RECEIVER 1,75/5/3,0.035,17.7556,1975-05-03 01:17:45,5.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,17.8755,1975-05-03 01:17:52,5.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,18.1155,1975-05-03 01:18:06,5.9535
RAE-B BURST RECEIVER 1,75/5/3,0.035,18.2354,1975-05-03 01:18:14,5.9535
RAE-B BURST RECEIVER 1,75/5/3,0.035,18.4904,1975-05-03 01:18:29,4.6977
RAE-B BURST RECEIVER 1,75/5/3,0.035,18.6403,1975-05-03 01:18:38,6.4419
RAE-B BURST RECEIVER 1,75/5/3,0.035,18.8503,1975-05-03 01:18:51,4.4419
RAE-B BURST RECEIVER 1,75/5/3,0.035,19.0302,1975-05-03 01:19:01,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,19.4201,1975-05-03 01:19:25,6.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,19.81,1975-05-03 01:19:48,5.907
RAE-B BURST RECEIVER 1,75/5/3,0.035,19.93,1975-05-03 01:19:55,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,20.08,1975-05-03 01:20:04,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,20.3199,1975-05-03 01:20:19,5.907
RAE-B BURST RECEIVER 1,75/5/3,0.035,20.6948,1975-05-03 01:20:41,6.5814
RAE-B BURST RECEIVER 1,75/5/3,0.035,20.8298,1975-05-03 01:20:49,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,20.9498,1975-05-03 01:20:56,6.6047
RAE-B BURST RECEIVER 1,75/5/3,0.035,21.0697,1975-05-03 01:21:04,6.6744
RAE-B BURST RECEIVER 1,75/5/3,0.035,21.2047,1975-05-03 01:21:12,6.5814
RAE-B BURST RECEIVER 1,75/5/3,0.035,21.3247,1975-05-03 01:21:19,6.5349
RAE-B BURST RECEIVER 1,75/5/3,0.035,21.4746,1975-05-03 01:21:28,6.2791
RAE-B BURST RECEIVER 1,75/5/3,0.035,21.5946,1975-05-03 01:21:35,6.2558
RAE-B BURST RECEIVER 1,75/5/3,0.035,21.7296,1975-05-03 01:21:43,6.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,21.8495,1975-05-03 01:21:50,6.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,22.1195,1975-05-03 01:22:07,6.3023
RAE-B BURST RECEIVER 1,75/5/3,0.035,22.2394,1975-05-03 01:22:14,6.2093
RAE-B BURST RECEIVER 1,75/5/3,0.035,22.4944,1975-05-03 01:22:29,6.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,22.6143,1975-05-03 01:22:36,5.9302
RAE-B BURST RECEIVER 1,75/5/3,0.035,23.2442,1975-05-03 01:23:14,6.3953
RAE-B BURST RECEIVER 1,75/5/3,0.035,23.3942,1975-05-03 01:23:23,6.6047
RAE-B BURST RECEIVER 1,75/5/3,0.035,23.5141,1975-05-03 01:23:30,6.5116
RAE-B BURST RECEIVER 1,75/5/3,0.035,23.6341,1975-05-03 01:23:38,7.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,23.7841,1975-05-03 01:23:47,6.4186
RAE-B BURST RECEIVER 1,75/5/3,0.035,23.904,1975-05-03 01:23:54,6.4651
RAE-B BURST RECEIVER 1,75/5/3,0.035,24.069,1975-05-03 01:24:04,6.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,24.159,1975-05-03 01:24:09,7.4651
RAE-B BURST RECEIVER 1,75/5/3,0.035,24.2939,1975-05-03 01:24:17,6.8837
RAE-B BURST RECEIVER 1,75/5/3,0.035,24.5339,1975-05-03 01:24:32,7.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,24.8038,1975-05-03 01:24:48,6.5814
RAE-B BURST RECEIVER 1,75/5/3,0.035,24.9238,1975-05-03 01:24:55,6.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,25.0437,1975-05-03 01:25:02,6.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,25.2987,1975-05-03 01:25:17,6.2791
RAE-B BURST RECEIVER 1,75/5/3,0.035,25.4486,1975-05-03 01:25:26,7.3721
RAE-B BURST RECEIVER 1,75/5/3,0.035,25.5686,1975-05-03 01:25:34,8.4186
RAE-B BURST RECEIVER 1,75/5/3,0.035,25.6886,1975-05-03 01:25:41,7.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,25.8235,1975-05-03 01:25:49,8.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,25.9135,1975-05-03 01:25:54,8.4419
RAE-B BURST RECEIVER 1,75/5/3,0.035,26.0935,1975-05-03 01:26:05,8.4419
RAE-B BURST RECEIVER 1,75/5/3,0.035,26.2134,1975-05-03 01:26:12,8.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,26.3484,1975-05-03 01:26:20,9.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,26.4534,1975-05-03 01:26:27,8.2791
RAE-B BURST RECEIVER 1,75/5/3,0.035,26.5734,1975-05-03 01:26:34,6.7674
RAE-B BURST RECEIVER 1,75/5/3,0.035,26.7233,1975-05-03 01:26:43,7.8605
RAE-B BURST RECEIVER 1,75/5/3,0.035,26.8283,1975-05-03 01:26:49,7.5349
RAE-B BURST RECEIVER 1,75/5/3,0.035,26.9633,1975-05-03 01:26:57,6.7209
RAE-B BURST RECEIVER 1,75/5/3,0.035,27.0982,1975-05-03 01:27:05,8.2326
RAE-B BURST RECEIVER 1,75/5/3,0.035,27.2332,1975-05-03 01:27:13,7.8372
RAE-B BURST RECEIVER 1,75/5/3,0.035,27.3532,1975-05-03 01:27:21,7.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,27.5181,1975-05-03 01:27:31,6.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,27.6381,1975-05-03 01:27:38,6.2093
RAE-B BURST RECEIVER 1,75/5/3,0.035,27.7431,1975-05-03 01:27:44,6.8372
RAE-B BURST RECEIVER 1,75/5/3,0.035,27.863,1975-05-03 01:27:51,7.2093
RAE-B BURST RECEIVER 1,75/5/3,0.035,28.133,1975-05-03 01:28:07,6.5116
RAE-B BURST RECEIVER 1,75/5/3,0.035,28.2529,1975-05-03 01:28:15,6.5814
RAE-B BURST RECEIVER 1,75/5/3,0.035,28.3879,1975-05-03 01:28:23,6.3721
RAE-B BURST RECEIVER 1,75/5/3,0.035,28.5079,1975-05-03 01:28:30,7.3721
RAE-B BURST RECEIVER 1,75/5/3,0.035,28.6278,1975-05-03 01:28:37,6.6512
RAE-B BURST RECEIVER 1,75/5/3,0.035,28.8828,1975-05-03 01:28:52,6.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,29.1527,1975-05-03 01:29:09,6.6279
RAE-B BURST RECEIVER 1,75/5/3,0.035,29.2727,1975-05-03 01:29:16,6.4186
RAE-B BURST RECEIVER 1,75/5/3,0.035,29.3927,1975-05-03 01:29:23,6.5349
RAE-B BURST RECEIVER 1,75/5/3,0.035,29.6476,1975-05-03 01:29:38,6.5581
RAE-B BURST RECEIVER 1,75/5/3,0.035,29.7976,1975-05-03 01:29:47,6.8372
RAE-B BURST RECEIVER 1,75/5/3,0.035,29.9175,1975-05-03 01:29:55,6.7209
RAE-B BURST RECEIVER 1,75/5/3,0.035,30.0975,1975-05-03 01:30:05,6.6744
RAE-B BURST RECEIVER 1,75/5/3,0.035,30.3074,1975-05-03 01:30:18,7.1628
RAE-B BURST RECEIVER 1,75/5/3,0.035,30.4124,1975-05-03 01:30:24,6.3953
RAE-B BURST RECEIVER 1,75/5/3,0.035,30.5324,1975-05-03 01:30:31,6.5581
RAE-B BURST RECEIVER 1,75/5/3,0.035,30.6823,1975-05-03 01:30:40,7.5116
RAE-B BURST RECEIVER 1,75/5/3,0.035,30.8323,1975-05-03 01:30:49,7.2093
RAE-B BURST RECEIVER 1,75/5/3,0.035,30.9373,1975-05-03 01:30:56,7.8372
RAE-B BURST RECEIVER 1,75/5/3,0.035,31.0872,1975-05-03 01:31:05,8.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,31.2222,1975-05-03 01:31:13,8.1163
RAE-B BURST RECEIVER 1,75/5/3,0.035,31.3422,1975-05-03 01:31:20,8.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,31.4771,1975-05-03 01:31:28,8.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,31.5971,1975-05-03 01:31:35,7.7674
RAE-B BURST RECEIVER 1,75/5/3,0.035,31.7171,1975-05-03 01:31:43,7.6744
RAE-B BURST RECEIVER 1,75/5/3,0.035,31.837,1975-05-03 01:31:50,7.3953
RAE-B BURST RECEIVER 1,75/5/3,0.035,31.942,1975-05-03 01:31:56,8.1163
RAE-B BURST RECEIVER 1,75/5/3,0.035,32.107,1975-05-03 01:32:06,8.7907
RAE-B BURST RECEIVER 1,75/5/3,0.035,32.2269,1975-05-03 01:32:13,7.3488
RAE-B BURST RECEIVER 1,75/5/3,0.035,32.3619,1975-05-03 01:32:21,6.8837
RAE-B BURST RECEIVER 1,75/5/3,0.035,32.6168,1975-05-03 01:32:37,6.8372
RAE-B BURST RECEIVER 1,75/5/3,0.035,32.7518,1975-05-03 01:32:45,8.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,32.8568,1975-05-03 01:32:51,7.8605
RAE-B BURST RECEIVER 1,75/5/3,0.035,32.9918,1975-05-03 01:32:59,7.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,33.1267,1975-05-03 01:33:07,7.3721
RAE-B BURST RECEIVER 1,75/5/3,0.035,33.2467,1975-05-03 01:33:14,7.6512
RAE-B BURST RECEIVER 1,75/5/3,0.035,33.5166,1975-05-03 01:33:30,8.1628
RAE-B BURST RECEIVER 1,75/5/3,0.035,34.9113,1975-05-03 01:34:54,6.2791
RAE-B BURST RECEIVER 1,75/5/3,0.035,35.0312,1975-05-03 01:35:01,6.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,35.1662,1975-05-03 01:35:09,6.186
RAE-B BURST RECEIVER 1,75/5/3,0.035,35.2862,1975-05-03 01:35:17,6.3953
RAE-B BURST RECEIVER 1,75/5/3,0.035,35.4211,1975-05-03 01:35:25,6.6744
RAE-B BURST RECEIVER 1,75/5/3,0.035,35.5411,1975-05-03 01:35:32,6.6977
RAE-B BURST RECEIVER 1,75/5/3,0.035,35.6761,1975-05-03 01:35:40,6.6512
RAE-B BURST RECEIVER 1,75/5/3,0.035,35.811,1975-05-03 01:35:48,6.8605
RAE-B BURST RECEIVER 1,75/5/3,0.035,35.916,1975-05-03 01:35:54,7.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,36.096,1975-05-03 01:36:05,7.3721
RAE-B BURST RECEIVER 1,75/5/3,0.035,36.3209,1975-05-03 01:36:19,8.4186
RAE-B BURST RECEIVER 1,75/5/3,0.035,36.4409,1975-05-03 01:36:26,7.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,36.7108,1975-05-03 01:36:42,7.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,36.8158,1975-05-03 01:36:48,7.6977
RAE-B BURST RECEIVER 1,75/5/3,0.035,36.9508,1975-05-03 01:36:57,7.2093
RAE-B BURST RECEIVER 1,75/5/3,0.035,37.0857,1975-05-03 01:37:05,7.5814
RAE-B BURST RECEIVER 1,75/5/3,0.035,37.2057,1975-05-03 01:37:12,7.6279
RAE-B BURST RECEIVER 1,75/5/3,0.035,37.3407,1975-05-03 01:37:20,7.7209
RAE-B BURST RECEIVER 1,75/5/3,0.035,37.4606,1975-05-03 01:37:27,7.7209
RAE-B BURST RECEIVER 1,75/5/3,0.035,37.6106,1975-05-03 01:37:36,8.1395
RAE-B BURST RECEIVER 1,75/5/3,0.035,37.7306,1975-05-03 01:37:43,7.3721
RAE-B BURST RECEIVER 1,75/5/3,0.035,37.8505,1975-05-03 01:37:51,7.2791
RAE-B BURST RECEIVER 1,75/5/3,0.035,38.2404,1975-05-03 01:38:14,7.4884
